year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,lat,lon,state,county
2015,45,Greensboro,4.7,9.0,9.1,9.0,60.0,22.0,72.0,7.0,2.3,8.0,0.7,9.0,3.7,15.0,0.9,12.0,,,,,44.0,11.0,48.5,,2.5,36.0726355,-79.7919754,North Carolina,Guilford County
2015,45,Tulsa,9.7,19.0,7.6,7.0,56.0,20.0,43.0,4.0,2.2,8.0,0.5,6.0,2.8,11.0,0.7,8.0,,,,,33.0,8.0,48.5,,2.5,36.1563122,-95.9927516,Oklahoma,Tulsa County
2015,48,"Arlington, Texas",14.1,20.0,7.7,7.0,55.0,18.0,86.0,9.0,0.7,1.0,0.3,3.0,1.3,3.0,0.3,3.0,,,,,10.0,3.0,47.5,,2.5,32.7355816,-97.1071186,Texas,Tarrant County
2015,48,Atlanta,3.1,6.0,6.1,5.0,66.0,24.0,98.0,11.0,2.9,11.0,0.4,4.0,2.5,9.0,1.5,20.0,,,,,44.0,11.0,47.5,,2.5,33.7489924,-84.3902644,Georgia,Fulton County
2015,50,Bakersfield,9.4,18.0,5.9,5.0,42.0,12.0,96.0,10.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,44.0,11.0,46.5,,2.5,35.3738712,-119.019463,California,Kern County
2015,51,Anaheim,8.7,17.0,7.5,7.0,61.0,22.0,65.0,6.0,1.4,4.0,0.3,3.0,1.4,3.0,0.2,2.0,,,,,12.0,3.0,46.0,,2.5,33.8347516,-117.911732,California,Orange County
2015,51,Lexington,11.1,20.0,2.4,1.0,51.0,16.0,74.0,7.0,4.0,17.0,1.3,17.0,2.1,7.0,0.3,3.0,,,,,44.0,11.0,46.0,,2.5,38.0464066,-84.4970393,Kentucky,Fayette County
2015,51,Los Angeles,4.5,9.0,14.2,15.0,55.0,18.0,68.0,7.0,0.8,1.0,0.3,3.0,1.0,2.0,1.1,16.0,,,,,22.0,6.0,46.0,,2.5,34.0536909,-118.242766,California,Los Angeles County
2015,51,Nashville,12.9,20.0,10.1,10.0,38.0,8.0,73.0,7.0,3.1,12.0,0.8,9.0,2.1,7.0,0.8,11.0,,,,,39.0,10.0,46.0,,2.5,36.1622767,-86.7742984,Tennessee,Middle Tennessee
2015,55,El Paso,3.7,7.0,18.6,20.0,51.0,16.0,36.0,3.0,2.4,9.0,0.4,4.0,2.6,9.0,0.8,11.0,,,,,33.0,8.0,45.0,,2.5,31.7550511,-106.488234,Texas,El Paso County
2015,55,Toledo,5.3,10.0,5.8,5.0,76.0,30.0,44.0,4.0,1.9,6.0,0.4,4.0,2.8,10.0,0.1,1.0,,,,,21.0,5.0,45.0,,2.5,41.6529143,-83.5378173,Ohio,Lucas County
2015,57,Columbus,7.1,14.0,8.9,8.0,50.0,16.0,76.0,8.0,1.8,6.0,0.6,7.0,1.8,6.0,0.7,9.0,,,,,28.0,7.0,44.0,,2.0,39.9622601,-83.0007065,Ohio,Franklin County
2015,58,Chula Vista,6.8,13.0,8.0,7.0,52.0,18.0,40.0,3.0,2.1,7.0,1.2,15.0,3.0,11.0,0.7,9.0,,,,,42.0,11.0,43.5,,2.0,32.6400541,-117.084195,California,San Diego County
2015,58,Houston,5.1,10.0,14.3,15.0,48.0,16.0,38.0,3.0,2.3,9.0,0.7,8.0,2.1,7.0,0.7,9.0,,,,,33.0,8.0,43.5,,2.0,29.7589382,-95.3676974,Texas,Harris County
2015,60,Detroit,2.4,4.0,6.4,5.0,78.0,30.0,19.0,1.0,3.0,12.0,0.6,7.0,4.5,19.0,0.4,4.0,,,,,42.0,11.0,42.5,,2.0,42.3315509,-83.0466403,Michigan,Wayne County
2015,60,Fort Worth,7.5,15.0,5.5,4.0,54.0,18.0,83.0,9.0,1.4,4.0,0.1,1.0,2.3,8.0,0.6,8.0,,,,,21.0,5.0,42.5,,2.0,32.753177,-97.3327459,Texas,Tarrant County
2015,60,San Antonio,11.4,20.0,8.7,8.0,34.0,6.0,100.0,11.0,1.6,5.0,0.4,5.0,1.6,4.0,0.6,8.0,,,,,22.0,6.0,42.5,,2.0,29.4246002,-98.4951405,Texas,Bexar County
2015,63,Newark,1.0,1.0,6.1,5.0,90.0,36.0,41.0,3.0,1.5,4.0,0.0,0.0,0.8,1.0,0.9,12.0,,,,,17.0,4.0,41.0,,2.0,40.735657,-74.1723667,New Jersey,Essex County
2015,64,Stockton,5.4,10.0,3.0,1.0,71.0,26.0,21.0,1.0,3.6,15.0,1.0,13.0,2.4,8.0,0.4,5.0,,,,,41.0,10.0,40.0,,2.0,37.9577016,-121.290779,California,San Joaquin County
2015,64,Tucson,4.3,8.0,2.7,1.0,56.0,20.0,93.0,10.0,1.2,3.0,1.0,12.0,3.6,14.0,0.6,8.0,,,,,37.0,9.0,40.0,,2.0,32.2228765,-110.974847,Arizona,Pima County
2015,64,Wichita,10.8,20.0,4.7,3.0,50.0,16.0,47.0,4.0,1.0,2.0,0.5,6.0,2.1,7.0,0.5,6.0,,,,,21.0,5.0,40.0,,2.0,37.6922361,-97.3375448,Kansas,Sedgwick County
2015,67,Memphis,10.0,20.0,4.8,3.0,41.0,10.0,57.0,5.0,2.9,11.0,0.5,5.0,1.8,5.0,0.9,13.0,,,,,34.0,9.0,39.0,,2.0,35.1460249,-90.0517638,Tennessee,West Tennessee
2015,68,Jacksonville,5.6,11.0,14.1,15.0,33.0,6.0,35.0,3.0,1.7,6.0,0.4,4.0,3.4,13.0,1.4,20.0,,,,,43.0,11.0,38.5,,2.0,30.3321838,-81.655651,Florida,Duval County
2015,69,Santa Ana,6.0,12.0,3.0,1.0,71.0,26.0,42.0,3.0,1.3,3.0,0.0,0.0,1.3,3.0,0.5,7.0,,,,,13.0,3.0,37.5,,1.5,33.7494951,-117.873221,California,Orange County
2015,70,Mesa,3.1,6.0,2.8,1.0,64.0,24.0,72.0,7.0,2.7,10.0,0.4,5.0,1.4,4.0,0.2,2.0,,,,,21.0,5.0,36.0,,1.5,33.4151005,-111.831455,Arizona,Maricopa County
2015,70,Oklahoma City,6.7,13.0,6.9,6.0,42.0,12.0,56.0,5.0,1.4,4.0,0.5,6.0,1.9,6.0,0.8,11.0,,,,,27.0,7.0,36.0,,1.5,35.4729886,-97.5170536,Oklahoma,Oklahoma County
2015,72,Louisville,7.7,15.0,6.7,6.0,33.0,6.0,51.0,5.0,2.4,9.0,0.8,10.0,1.8,5.0,0.4,5.0,,,,,29.0,7.0,32.5,,1.5,38.2542376,-85.759407,Kentucky,Jefferson County
2015,73,Indianapolis,10.3,20.0,5.0,4.0,33.0,6.0,27.0,2.0,2.2,8.0,0.5,5.0,1.5,4.0,0.5,7.0,,,,,24.0,6.0,32.0,,1.5,39.7683331,-86.1583502,Indiana,Marion County
2015,74,Charlotte,16.8,20.0,5.6,4.0,27.0,2.0,51.0,5.0,1.1,3.0,0.6,7.0,1.8,6.0,0.5,6.0,,,,,22.0,6.0,31.0,,1.5,35.2272086,-80.8430827,North Carolina,Mecklenburg County
2015,74,Fresno,5.0,10.0,3.2,1.0,54.0,18.0,39.0,3.0,0.8,1.0,1.0,12.0,1.2,3.0,0.3,3.0,,,,,19.0,5.0,31.0,,1.5,36.7295295,-119.70886126075588,California,Fresno County
2014,1,Minneapolis,7.1,13.0,14.9,15.0,94.0,38.0,214.0,20.0,,,,,2.9,12.0,,,,,,,,,82.0,,5.0,44.9772995,-93.2654692,Minnesota,Hennepin County
2014,2,New York,1.1,1.0,20.5,20.0,97.0,40.0,171.0,20.0,,,,,2.0,7.0,,,,,,,,,73.5,,4.5,40.7127281,-74.0060152,New York,City of New York
2014,3,Boston,1.0,1.0,16.9,17.0,97.0,40.0,112.0,13.0,,,,,3.5,16.0,,,,,,,,,72.5,,4.0,42.3554334,-71.060511,Massachusetts,Suffolk County
2014,3,Portland,4.5,8.0,17.4,18.0,84.0,34.0,155.0,20.0,,,,,2.1,7.0,,,,,,,,,72.5,,4.0,45.5202471,-122.674194,Oregon,Multnomah County
2014,3,San Francisco,1.9,3.0,19.0,20.0,98.0,40.0,216.0,20.0,,,,,1.6,4.0,,,,,,,,,72.5,,4.0,37.7792588,-122.4193286,California,San Francisco
2014,6,"Washington, DC",0.8,1.0,21.9,20.0,96.0,40.0,353.0,20.0,,,,,1.8,5.0,,,,,,,,,72.0,,4.0,38.8950368,-77.0365427,District of Columbia,Washington
2014,7,Denver,6.3,11.0,8.2,7.0,84.0,34.0,125.0,15.0,,,,,3.9,18.0,,,,,,,,,71.0,,4.0,39.7392364,-104.984862,Colorado,Denver
2014,7,Sacramento,5.8,10.0,8.2,7.0,77.0,30.0,166.0,20.0,,,,,4.0,18.0,,,,,,,,,71.0,,4.0,38.5810606,-121.493895,California,Sacramento County
2014,9,San Diego,6.8,12.0,23.5,20.0,76.0,30.0,110.0,13.0,,,,,2.5,9.0,,,,,,,,,70.0,,4.0,32.7174202,-117.162772,California,San Diego County
2014,10,Aurora,7.9,14.0,10.4,10.0,85.0,34.0,125.0,15.0,,,,,2.4,9.0,,,,,,,,,68.5,,4.0,41.7571701,-88.3147539,Illinois,Kane County
2014,10,Virginia Beach,4.1,7.0,15.6,16.0,57.0,20.0,154.0,19.0,,,,,4.8,20.0,,,,,,,,,68.5,,4.0,36.8529841,-75.9774183,Virginia,Virginia Beach
2014,12,Omaha,7.0,12.0,13.3,13.0,76.0,30.0,64.0,6.0,,,,,4.4,20.0,,,,,,,,,67.5,,4.0,41.2587459,-95.9383758,Nebraska,Douglas County
2014,13,Oakland,2.5,4.0,18.3,19.0,85.0,34.0,141.0,17.0,,,,,1.8,6.0,,,,,,,,,67.0,,4.0,37.8044557,-122.271356,California,Alameda County
2014,14,Seattle,2.4,3.0,10.5,10.0,92.0,38.0,257.0,20.0,,,,,2.0,7.0,,,,,,,,,65.0,,3.5,47.6038321,-122.330062,Washington,King County
2014,15,Albuquerque,4.1,7.0,23.6,20.0,81.0,32.0,63.0,6.0,,,,,2.6,11.0,,,,,,,,,63.5,,3.5,35.0841034,-106.650985,New Mexico,Bernalillo County
2014,16,Chicago,2.2,3.0,9.1,8.0,91.0,36.0,154.0,19.0,,,,,2.4,9.0,,,,,,,,,62.5,,3.5,41.8755616,-87.6244212,Illinois,Cook County
2014,16,Kansas City,11.6,20.0,9.0,8.0,64.0,24.0,121.0,15.0,,,,,2.2,8.0,,,,,,,,,62.5,,3.5,39.100105,-94.5781416,Missouri,Jackson County
2014,18,New Orleans,1.8,2.0,26.4,20.0,72.0,28.0,104.0,12.0,,,,,2.6,11.0,,,,,,,,,61.0,,3.5,29.9759983,-90.0782127,Louisiana,Orleans Parish
2014,18,San Jose,3.9,6.0,14.7,15.0,69.0,26.0,124.0,15.0,,,,,2.6,11.0,,,,,,,,,61.0,,3.5,37.3361663,-121.890591,California,Santa Clara County
2014,20,Philadelphia,3.6,6.0,13.5,14.0,92.0,38.0,61.0,6.0,,,,,1.6,5.0,,,,,,,,,57.5,,3.0,39.9527237,-75.1635262,Pennsylvania,Philadelphia County
2014,21,Raleigh,5.1,9.0,14.1,14.0,53.0,18.0,155.0,19.0,,,,,2.2,8.0,,,,,,,,,57.0,,3.0,35.7803977,-78.6390989,North Carolina,Wake County
2014,22,Milwaukee,4.5,8.0,10.6,10.0,87.0,34.0,75.0,8.0,,,,,2.1,7.0,,,,,,,,,56.0,,3.0,43.0349931,-87.922497,Wisconsin,Milwaukee County
2014,23,Colorado Springs,6.6,12.0,9.5,9.0,68.0,26.0,50.0,4.0,,,,,3.4,15.0,,,,,,,,,55.0,,3.0,38.8339578,-104.825348,Colorado,El Paso County
2014,24,Long Beach,3.2,5.0,10.0,10.0,79.0,30.0,147.0,18.0,,,,,1.2,2.0,,,,,,,,,54.0,,3.0,33.7690164,-118.191604,California,Long Beach
2014,25,Baltimore,0.8,1.0,9.6,9.0,85.0,34.0,62.0,6.0,,,,,3.2,14.0,,,,,,,,,53.5,,3.0,39.2908816,-76.610759,Maryland,Baltimore
2014,26,Cleveland,3.5,6.0,6.5,5.0,77.0,30.0,88.0,10.0,,,,,3.0,12.0,,,,,,,,,52.5,,3.0,41.4996574,-81.6936772,Ohio,Cuyahoga County
2014,27,St. Louis,4.0,7.0,9.4,9.0,79.0,30.0,77.0,8.0,,,,,2.3,8.0,,,,,,,,,52.0,,3.0,38.6280278,-90.1910154,Missouri,Saint Louis
2014,28,Corpus Christi,3.3,5.0,5.9,5.0,70.0,26.0,56.0,5.0,,,,,4.5,20.0,,,,,,,,,51.0,,2.5,27.7635302,-97.4033191,Texas,Nueces County
2014,28,Detroit,2.5,4.0,6.7,6.0,77.0,30.0,23.0,1.0,,,,,4.4,20.0,,,,,,,,,51.0,,2.5,42.3315509,-83.0466403,Michigan,Wayne County
2014,28,Honolulu,2.3,3.0,33.0,20.0,83.0,32.0,39.0,3.0,,,,,1.3,3.0,,,,,,,,,51.0,,2.5,21.304547,-157.855676,Hawaii,Honolulu County
2014,28,Phoenix,11.0,20.0,15.0,15.0,45.0,14.0,96.0,11.0,,,,,1.1,1.0,,,,,,,,,51.0,,2.5,33.4484367,-112.074141,Arizona,Maricopa County
2014,28,Tampa,4.6,8.0,7.1,6.0,59.0,20.0,121.0,15.0,,,,,2.8,12.0,,,,,,,,,51.0,,2.5,27.9477595,-82.458444,Florida,Hillsborough County
2014,33,Austin,10.1,18.0,14.7,15.0,48.0,16.0,67.0,7.0,,,,,1.3,3.0,,,,,,,,,49.0,,2.5,30.2711286,-97.7436995,Texas,Travis County
2014,34,Riverside,12.7,20.0,7.0,6.0,45.0,14.0,115.0,14.0,,,,,1.3,3.0,,,,,,,,,47.5,,2.5,33.7219991,-116.0372472,California,Riverside County
2014,35,Las Vegas,7.8,14.0,3.5,2.0,46.0,14.0,207.0,20.0,,,,,1.9,6.0,,,,,,,,,47.0,,2.5,36.1672559,-115.148516,Nevada,Clark County
2014,36,"Arlington, Texas",14.1,20.0,7.7,7.0,53.0,18.0,77.0,8.0,,,,,1.3,2.0,,,,,,,,,46.0,,2.5,32.7355816,-97.1071186,Texas,Tarrant County
2014,36,Bakersfield,9.4,17.0,5.9,5.0,41.0,10.0,89.0,10.0,,,,,3.0,13.0,,,,,,,,,46.0,,2.5,35.3738712,-119.019463,California,Kern County
2014,36,Dallas,7.1,13.0,10.8,10.0,54.0,18.0,81.0,9.0,,,,,1.7,5.0,,,,,,,,,46.0,,2.5,32.7762719,-96.7968559,Texas,Dallas County
2014,36,Anaheim,8.7,16.0,7.5,7.0,60.0,22.0,68.0,7.0,,,,,1.4,3.0,,,,,,,,,46.0,,2.5,33.8347516,-117.911732,California,Orange County
2014,40,Fort Worth,7.5,14.0,5.5,4.0,52.0,18.0,84.0,9.0,,,,,2.4,9.0,,,,,,,,,45.0,,2.5,32.753177,-97.3327459,Texas,Tarrant County
2014,40,Tulsa,9.7,18.0,5.9,5.0,54.0,18.0,37.0,3.0,,,,,2.6,10.0,,,,,,,,,45.0,,2.5,36.1563122,-95.9927516,Oklahoma,Tulsa County
2014,42,Atlanta,3.1,5.0,5.8,5.0,65.0,24.0,87.0,10.0,,,,,2.5,9.0,,,,,,,,,44.0,,2.0,33.7489924,-84.3902644,Georgia,Fulton County
2014,42,Tucson,4.3,7.0,2.7,1.0,53.0,18.0,97.0,11.0,,,,,3.6,16.0,,,,,,,,,44.0,,2.0,32.2228765,-110.974847,Arizona,Pima County
2014,44,El Paso,3.7,6.0,18.0,19.0,48.0,16.0,34.0,2.0,,,,,2.4,9.0,,,,,,,,,43.5,,2.0,31.7550511,-106.488234,Texas,El Paso County
2014,45,Los Angeles,5.2,9.0,16.0,16.0,54.0,18.0,60.0,6.0,,,,,1.0,1.0,,,,,,,,,42.0,,2.0,34.0536909,-118.242766,California,Los Angeles County
2014,45,Nashville,12.9,20.0,9.3,9.0,37.0,8.0,62.0,6.0,,,,,2.1,7.0,,,,,,,,,42.0,,2.0,36.1622767,-86.7742984,Tennessee,Middle Tennessee
2014,47,Columbus,7.1,13.0,8.1,7.0,49.0,16.0,65.0,7.0,,,,,1.9,6.0,,,,,,,,,41.0,,2.0,39.9622601,-83.0007065,Ohio,Franklin County
2014,48,Houston,5.6,10.0,14.1,14.0,45.0,14.0,41.0,3.0,,,,,2.0,7.0,,,,,,,,,40.0,,2.0,29.7589382,-95.3676974,Texas,Harris County
2014,48,Miami,2.4,4.0,5.1,4.0,75.0,28.0,79.0,9.0,,,,,1.4,3.0,,,,,,,,,40.0,,2.0,25.7741728,-80.19362,Florida,Miami-Dade County
2014,48,Wichita,10.0,18.0,4.7,3.0,50.0,16.0,49.0,4.0,,,,,2.1,7.0,,,,,,,,,40.0,,2.0,37.6922361,-97.3375448,Kansas,Sedgwick County
2014,51,Jacksonville,5.6,10.0,13.9,14.0,30.0,4.0,38.0,3.0,,,,,3.4,15.0,,,,,,,,,38.5,,2.0,30.3321838,-81.655651,Florida,Duval County
2014,52,Santa Ana,6.0,11.0,3.0,1.0,70.0,26.0,40.0,3.0,,,,,1.3,2.0,,,,,,,,,36.0,,1.5,33.7494951,-117.873221,California,Orange County
2014,53,Memphis,10.0,18.0,4.8,3.0,39.0,10.0,65.0,6.0,,,,,1.8,5.0,,,,,,,,,35.0,,1.5,35.1460249,-90.0517638,Tennessee,West Tennessee
2014,53,San Antonio,11.4,20.0,8.4,8.0,35.0,6.0,56.0,5.0,,,,,1.5,3.0,,,,,,,,,35.0,,1.5,29.4246002,-98.4951405,Texas,Bexar County
2014,55,Oklahoma City,6.7,12.0,6.9,6.0,41.0,10.0,58.0,6.0,,,,,1.9,6.0,,,,,,,,,33.5,,1.5,35.4729886,-97.5170536,Oklahoma,Oklahoma County
2014,56,Mesa,3.1,5.0,2.7,1.0,60.0,22.0,75.0,8.0,,,,,1.3,3.0,,,,,,,,,32.5,,1.5,33.4151005,-111.831455,Arizona,Maricopa County
2014,57,Charlotte,16.8,20.0,5.1,4.0,27.0,2.0,69.0,7.0,,,,,1.2,2.0,,,,,,,,,29.0,,1.0,35.2272086,-80.8430827,North Carolina,Mecklenburg County
2014,58,Indianapolis,10.3,19.0,5.0,4.0,32.0,4.0,34.0,2.0,,,,,1.6,4.0,,,,,,,,,27.5,,1.0,39.7683331,-86.1583502,Indiana,Marion County
2014,58,Louisville,7.5,13.0,7.0,6.0,32.0,4.0,55.0,5.0,,,,,1.8,5.0,,,,,,,,,27.5,,1.0,38.2542376,-85.759407,Kentucky,Jefferson County
2014,60,Fresno,4.9,8.0,2.2,1.0,51.0,16.0,51.0,4.0,,,,,1.2,2.0,,,,,,,,,26.0,,1.0,36.7295295,-119.70886126075588,California,Fresno County
2013,1,Minneapolis,6.51,12.0,15.07,15.0,94.0,38.0,210.33,20.0,,,,,2.88,12.0,,,,,,,,97.0,81.0,,5.0,44.9772995,-93.2654692,Minnesota,Hennepin County
2013,2,New York,1.06,1.0,19.72,20.0,96.0,40.0,160.33,20.0,,,,,2.05,7.0,,,,,,,,88.0,73.5,,4.5,40.7127281,-74.0060152,New York,City of New York
2013,3,San Francisco,1.91,3.0,17.95,19.0,98.0,40.0,280.67,20.0,,,,,1.8,5.0,,,,,,,,87.0,72.5,,4.0,37.7792588,-122.4193286,California,San Francisco
2013,3,Sacramento,5.78,11.0,8.09,7.0,77.0,30.0,156.67,20.0,,,,,4.03,19.0,,,,,,,,87.0,72.5,,4.0,38.5810606,-121.493895,California,Sacramento County
2013,3,Boston,1.31,2.0,15.89,16.0,97.0,40.0,110.33,13.0,,,,,3.59,16.0,,,,,,,,87.0,72.5,,4.0,42.3554334,-71.060511,Massachusetts,Suffolk County
2013,6,"Washington, DC",0.67,1.0,19.65,20.0,96.0,40.0,343.67,20.0,,,,,1.73,5.0,,,,,,,,86.0,71.5,,4.0,38.8950368,-77.0365427,District of Columbia,Washington
2013,7,Portland,4.89,9.0,16.32,17.0,80.0,32.0,159.0,20.0,,,,,2.14,7.0,,,,,,,,85.0,71.0,,4.0,45.5202471,-122.674194,Oregon,Multnomah County
2013,8,Virginia Beach,4.13,8.0,15.89,16.0,63.0,22.0,144.67,18.0,,,,,4.91,20.0,,,,,,,,84.0,70.0,,4.0,36.8529841,-75.9774183,Virginia,Virginia Beach
2013,9,San Diego,6.78,13.0,22.54,20.0,76.0,30.0,115.67,14.0,,,,,1.78,5.0,,,,,,,,82.0,68.5,,4.0,32.7174202,-117.162772,California,San Diego County
2013,10,Seattle,2.7,5.0,10.32,10.0,92.0,38.0,261.0,20.0,,,,,2.14,7.0,,,,,,,,80.0,66.5,,4.0,47.6038321,-122.330062,Washington,King County
2013,11,San Jose,3.7,7.0,14.12,14.0,69.0,26.0,140.33,18.0,,,,,2.72,11.0,,,,,,,,76.0,63.5,,3.5,37.3361663,-121.890591,California,Santa Clara County
2013,11,Albuquerque,4.02,7.0,18.72,20.0,81.0,32.0,64.33,6.0,,,,,2.69,11.0,,,,,,,,76.0,63.5,,3.5,35.0841034,-106.650985,New Mexico,Bernalillo County
2013,11,Omaha,6.5,12.0,11.75,12.0,76.0,30.0,57.46,5.0,,,,,3.79,17.0,,,,,,,,76.0,63.5,,3.5,41.2587459,-95.9383758,Nebraska,Douglas County
2013,14,Colorado Springs,6.82,13.0,14.43,15.0,68.0,26.0,61.67,6.0,,,,,3.48,15.0,,,,,,,,75.0,62.5,,3.5,38.8339578,-104.825348,Colorado,El Paso County
2013,14,Philadelphia,3.6,7.0,13.03,13.0,91.0,36.0,54.46,4.0,,,,,3.39,15.0,,,,,,,,75.0,62.5,,3.5,39.9527237,-75.1635262,Pennsylvania,Philadelphia County
2013,16,Chicago,2.0,3.0,8.53,8.0,90.0,36.0,138.67,17.0,,,,,2.43,9.0,,,,,,,,73.0,61.0,,3.5,41.8755616,-87.6244212,Illinois,Cook County
2013,17,Denver,6.29,12.0,6.03,5.0,78.0,30.0,131.33,16.0,,,,,2.47,9.0,,,,,,,,72.0,60.0,,3.5,39.7392364,-104.984862,Colorado,Denver
2013,18,Oakland,2.5,4.0,11.93,12.0,85.0,34.0,122.33,15.0,,,,,1.87,6.0,,,,,,,,71.0,59.0,,3.5,37.8044557,-122.271356,California,Alameda County
2013,19,Milwaukee,8.07,16.0,10.41,10.0,87.0,34.0,70.67,7.0,,,,,1.2,2.0,,,,,,,,69.0,57.5,,3.0,43.0349931,-87.922497,Wisconsin,Milwaukee County
2013,20,Raleigh,4.09,8.0,13.75,14.0,54.0,18.0,140.67,18.0,,,,,2.2,8.0,,,,,,,,66.0,55.0,,3.0,35.7803977,-78.6390989,North Carolina,Wake County
2013,21,Baltimore,0.83,1.0,9.47,9.0,85.0,34.0,61.18,6.0,,,,,3.22,14.0,,,,,,,,64.0,53.5,,3.0,39.2908816,-76.610759,Maryland,Baltimore
2013,22,Long Beach,3.2,6.0,9.71,9.0,78.0,30.0,125.0,15.0,,,,,1.49,3.0,,,,,,,,63.0,52.5,,3.0,33.7690164,-118.191604,California,Long Beach
2013,23,Kansas City,2.93,7.0,8.64,8.0,64.0,24.0,127.33,16.0,,,,,2.17,7.0,,,,,,,,62.0,51.5,,2.5,39.100105,-94.5781416,Missouri,Jackson County
2013,23,Phoenix,14.79,20.0,14.24,14.0,46.0,14.0,111.67,13.0,,,,,1.14,1.0,,,,,,,,62.0,51.5,,2.5,33.4484367,-112.074141,Arizona,Maricopa County
2013,25,Cleveland,3.59,7.0,6.29,5.0,76.0,30.0,88.0,10.0,,,,,2.29,8.0,,,,,,,,60.0,50.0,,2.5,41.4996574,-81.6936772,Ohio,Cuyahoga County
2013,26,Dallas,7.2,14.0,10.71,10.0,54.0,18.0,98.0,11.0,,,,,1.76,5.0,,,,,,,,58.0,48.5,,2.5,32.7762719,-96.7968559,Texas,Dallas County
2013,26,Austin,9.99,20.0,13.38,13.0,49.0,16.0,66.33,6.0,,,,,1.37,3.0,,,,,,,,58.0,48.5,,2.5,30.2711286,-97.7436995,Texas,Travis County
2013,26,Detroit,2.08,3.0,5.53,4.0,77.0,30.0,28.33,1.0,,,,,4.32,20.0,,,,,,,,58.0,48.5,,2.5,42.3315509,-83.0466403,Michigan,Wayne County
2013,29,Las Vegas,7.75,15.0,3.53,2.0,46.0,14.0,230.0,20.0,,,,,1.94,6.0,,,,,,,,57.0,47.5,,2.5,36.1672559,-115.148516,Nevada,Clark County
2013,30,"Arlington, Texas",14.0,20.0,7.63,7.0,53.0,18.0,76.33,8.0,,,,,1.31,2.0,,,,,,,,55.0,46.0,,2.5,32.7355816,-97.1071186,Texas,Tarrant County
2013,31,Tulsa,9.78,19.0,6.01,5.0,55.0,18.0,38.5,2.0,,,,,2.58,10.0,,,,,,,,54.0,45.0,,2.5,36.1563122,-95.9927516,Oklahoma,Tulsa County
2013,31,Atlanta,2.95,5.0,5.61,5.0,64.0,24.0,90.33,10.0,,,,,2.6,10.0,,,,,,,,54.0,45.0,,2.5,33.7489924,-84.3902644,Georgia,Fulton County
2013,33,Fort Worth,7.43,14.0,5.34,4.0,53.0,18.0,76.37,8.0,,,,,2.39,9.0,,,,,,,,53.0,44.0,,2.0,32.753177,-97.3327459,Texas,Tarrant County
2013,34,Los Angeles,5.45,10.0,16.25,17.0,52.0,18.0,59.0,5.0,,,,,1.03,1.0,,,,,,,,51.0,42.5,,2.0,34.0536909,-118.242766,California,Los Angeles County
2013,34,Wichita,10.0,20.0,4.54,3.0,50.0,16.0,54.67,5.0,,,,,2.12,7.0,,,,,,,,51.0,42.5,,2.0,37.6922361,-97.3375448,Kansas,Sedgwick County
2013,36,El Paso,3.67,7.0,17.71,18.0,49.0,16.0,31.67,1.0,,,,,2.34,8.0,,,,,,,,50.0,41.5,,2.0,31.7550511,-106.488234,Texas,El Paso County
2013,37,Columbus,6.59,13.0,7.8,7.0,49.0,16.0,62.33,6.0,,,,,1.89,6.0,,,,,,,,48.0,40.0,,2.0,39.9622601,-83.0007065,Ohio,Franklin County
2013,38,Tucson,4.21,8.0,2.68,1.0,52.0,18.0,102.67,12.0,,,,,2.27,8.0,,,,,,,,47.0,39.0,,2.0,32.2228765,-110.974847,Arizona,Pima County
2013,38,Miami,2.14,4.0,5.22,4.0,72.0,28.0,75.97,8.0,,,,,1.43,3.0,,,,,,,,47.0,39.0,,2.0,25.7741728,-80.19362,Florida,Miami-Dade County
2013,38,Nashville,13.25,20.0,7.1,6.0,36.0,8.0,72.0,7.0,,,,,2.01,6.0,,,,,,,,47.0,39.0,,2.0,36.1622767,-86.7742984,Tennessee,Middle Tennessee
2013,38,Houston,5.16,10.0,12.93,13.0,46.0,14.0,43.33,3.0,,,,,2.06,7.0,,,,,,,,47.0,39.0,,2.0,29.7589382,-95.3676974,Texas,Harris County
2013,42,Memphis,10.0,20.0,4.53,3.0,40.0,10.0,69.41,7.0,,,,,1.76,5.0,,,,,,,,45.0,37.5,,1.5,35.1460249,-90.0517638,Tennessee,West Tennessee
2013,43,Oklahoma City,6.7,13.0,5.63,5.0,42.0,12.0,63.33,6.0,,,,,1.95,6.0,,,,,,,,42.0,35.0,,1.5,35.4729886,-97.5170536,Oklahoma,Oklahoma County
2013,44,San Antonio,11.08,20.0,7.92,7.0,33.0,6.0,56.0,5.0,,,,,1.3,2.0,,,,,,,,40.0,33.5,,1.5,29.4246002,-98.4951405,Texas,Bexar County
2013,44,Jacksonville,5.02,9.0,9.23,9.0,31.0,4.0,44.85,3.0,,,,,3.47,15.0,,,,,,,,40.0,33.5,,1.5,30.3321838,-81.655651,Florida,Duval County
